PostId,ParentId,CommentId,CommentContent
38108336,38108211,63654455,I updated the question with what Ive tried- it isnt working at all.
38181840,38181840,63790383,provide some more detail.
38262106,38262106,63953933,Look at the actual HTTP request and the `Content-Type` header that the template is being served with.
38262237,38262106,63945215,Thanks. html lang doesn't working. It's odd to must using i18n for this issue.
38262237,38262106,63953962,"`lang` designates the human language of the content, not the charset encoding of the document. The latter is clearly the problem here, not the former."
38267240,38262106,63957133,Thanks :) it's working even if I think like you about w3c
38370378,38370378,64151662,"please give an small example of your actual matrix data using actual MATLAB syntax e,g, `matrix = [0,0,0,0,30,30,30,40]` or `matrix= {[0,0,0,30,30,40,40], [0,0,30,30,30,40,30,30,0,0]}` etc"
38370378,38370378,64156636,how is the intention in case of something like `[10 0 10 20]`? There may be two solutions: `[10 20]` and `[10 10 20]`
38370378,38370378,64166339,Shall be [10 10 20]
38370378,38370378,64270572,"You received many ideas how to solve your question. Some of them may require further edits to fit your needs, but I think this is acceptable. If someone's answer solved your problem, you might want to accept it as the answer"
38370866,38370378,64152563,Stupid question but how do I print it? disp(Result)?
38370866,38370378,64153747,@J.Smith type `Result` without `;`
38370866,38370378,64155103,"@J.Smith `disp(sprintf('%u\t\t', Result))` also a possibility"
38371444,38370378,64156048,"@serial thanks for pointing it out. The bug is, now, fixed !"
38562892,38562892,64516373,"Is this message from local git repository, or from remote git repository?"
38562892,38562892,64517317,Can you delete them manually?
38562892,38562892,64525672,"From a local repository. Oddly, I can unlink them: I tried unlinking one of them and I received no errors; I repeated the same command and I received a rightful error telling me the file does not exist (because I already unlinked it). oddly enough, however, the same file gets reported again in the list of messages when I try to pull again."
38904662,38904543,65168565,problem solved thanks
38956042,38956042,65266197,Which microcontroller? Is the code you're looking at even for the same micro you're thinking about? The only 'generic' aspect is that 0x40000000 - 0x5fffffff in the Cortex-M3 memory map is where peripherals go. Anything beyond that is part-specific.
38956042,38956042,65269810,"Yeah, it's the STM32F205. Of course I'm reading the same datasheet for the uC the code was written for.  I'm specifically asking about the GPIO region, which is why I stated that in my original question."
38956042,38956042,65272056,"Right, if that context were in the question to begin with, then I wouldn't have had to ask. With only ""Cortex-M3"" to go on, ""the GPIO region"" is meaningless, because CPU cores don't have GPIOs. Similarly, for all we know ""someone's code"" which we can't see and reason about could feasibly turn out to be, say, some random misidentified STM32F1 code off the internet (where that address range would be the DMA controller) and thus render the question invalid. A good question contains _all_ the relevant details."
38956042,38956042,65285003,"So now that you have all the details, do you have any useful advice?  What did knowing it's a STM32F205 tell you that you needed to know?"
38956042,38956042,65285236,I'm thinking it might be a piece of code ported from a different platform where these addresses are defined. Or the memory may actually contain something useful and just be undocumented. I've seen examples of both in various third-party code.
38956042,38956042,65298024,I added the code to the original question.
38959308,38956042,65279298,"If the implied context of the question is correct, though, it's not even peripheral registers being accessed, just some reserved address space which happens to (presumably) read as zero rather than faulting (unless possibly there might be some undocumented debug/integration test registers there). Either way, it sounds a lot more like plain buggy code than anything sneaky."
38959308,38956042,65285048,"So are you saying that reading an address that falls in the GPIO address range, just above the register range would/could result in a fault?"
38959308,38956042,65298032,I added the code to the original question.
38959308,38956042,65314023,It could. It depends on how it is implemented in the hardware. I'm going to edit the answer after looking over the code you added.
38959308,38956042,65314425,"Do you have the value for `R2` at the `LDRB` instruction and `R0` at the instruction in question? I'm getting `0x400200FC`, which would mean the `LDRB R2,[R2,#4]` would be accessing `0x40020100`, which I do agree is not a valid address to read. It then also accesses `0x400201FC` which is also not valid."
39145221,39145221,65634430,"remove onChange=""window.location.href=this.value"" from your select tag"
39145278,39145221,65636439,Nothing work....
39145278,39145221,65672961,Can U describe what listener should I give here? I'm newbie....
39145278,39145221,65674041,@Peril have used the `onsubmit` javascript listener to load the page from the option values. Hope it answers your queries :) Upvote / mark as accepted if this helped you. Thanks!
39145278,39145221,65684614,"I've got problem with this still, I have firefox and button isn't redirecting me to e.g. google"
39145278,39145221,65684980,maybe because of iframe restrictions here... copy into an html file and open that html file in the browser and check?
39145278,39145221,65687522,yeah I worked on Dreamweaver and I tried on the browser and it doesn't want work
39145278,39145221,65688824,"ohh, cross origin restrictions, sorry I forgot about that. will get back to you with an answer tomorrow"
39145278,39145221,65719880,"ok, so how should it looks like?&#xA;&#xA;Thanks in Advance!"
39145278,39145221,65721773,check out the edited answer. Thanks!
39148308,39145221,65644872,"though, its not working"
39174864,39174864,65692241,"Why not just call unwrap, like so: `io::stdout().flush().unwrap()`? With something like flush, which should almost never fail, that should be sufficient."
39174864,39174864,65692476,"Well, thanks! That works. I just don't understand yet, why. I worked through ""the book"" to chapter 4.12, but unwrap() is only handled in chapter [5.7 (error handling)](https://doc.rust-lang.org/book/error-handling.html)."
39174864,39174864,65692533,"I'd recommend reading that error handling section. It goes over all the details of what unwrap does, as well as other options for simplifying error handling."
39174864,39174864,65692651,OK. Rust seems to be a hard nut to crack. Even an advanced hello world example needs intimate knowledge of the error handling mechanism ;-)
39176604,39174864,65711234,"Many thanks for pointing out all the different options. The empty block probably was what I am was looking for initially (instead of printing an empty String). But the other options are even better.&#xA;I really need to work through the whole intro ""book"" first, before I tackle exercises. Rust has a steep learning curve.&#xA;Talking about the C example: that might be shorter by using an upper limit for the length of name. And the concatenation must be a distinct step for that exercise, otherwise it would be shorter, of course."
39196951,39196951,65737349,Can you please update the question with exact column family schema and query that doesn't satisfies you.
39196951,39196951,65755818,"Hi Jaya, I do not have any additional parameters in my table creation. It is just normal table, with couple of columns out of 28 as Primary key and one other column used for ordering. it is like create table with all columns + PRIMARY KEY ((""col1"", ""col6""),""col10"")"
39200105,39196951,65763990,I agree with Thomas.  These are called Inverted Indexes and we use them a lot on our data set that has over 120 million records.
39388871,39388871,66142193,This question has already been answered here - http://stackoverflow.com/questions/35349166/azure-power-shell-how-to-change-network-subnet
39410796,39410796,66145912,Try using the auto layout as described [here](http://www.programmingcrew.in/2015/09/uitable-view-cell-dynamic-height-ios7.html)
39410796,39410796,66146032,@pkc456 i have nothing to do with TableView and Cells. It's just a simple view!
39410796,39410796,66146504,@KwnstantinosNatsios see my answer.
39411010,39410796,66146193,in swift maybe?
39411119,39410796,66146469,Lets say that the UILabel is `description` how can i call your function to set the view `DescView` heigh as the labels height?
39411119,39410796,66146825,@KwnstantinosNatsios I've updated my answer.please go through it.
39411119,39410796,66146988,"thanks for the update and the answer but i get 2 errors&#xA;1) `Initializer for conditional binding must have Optional type, not UIFont` in the line ` if let font = labelFont{`&#xA;And the second error is in this line `DescView.frame = CGRectMake(DescView.frame.origin.x, DescView.frame.origin.y, DescView.bounds.width,calculatedHeight)` Where it says `Cannot convert value of type CGSize to expected argument type CGFloat`"
39411119,39410796,66147142,Ok the second error is resolved if I edit it to `calculatedHeight.height` But the first one i dont know
39411119,39410796,66147153,@KwnstantinosNatsios please see now updated answer.
39411119,39410796,66147235,New error `Use of unresolved undentifier `font` on line `attributesDictionary = [NSFontAttributeName:font] as [String:AnyObject]`
39411119,39410796,66148180,@KwnstantinosNatsios please see updated answer.now it works.
39411166,39410796,66147148,Nope is not working :/
39411166,39410796,66147269,why it's are you set both label and view height constant  relation to greater than or equal
39411166,39410796,66147307,Yes i set them both !
39411166,39410796,66147422,i think you fix the bottom constant of your view . not give bottom constant of uiview.
39411166,39410796,66147465,can you show me what are you done.
39411166,39410796,66147558,Oh no ok its cool now i forgot something else :D
39411166,39410796,66147627,good -------- :)
39419368,39388871,66163854,This question has already been answered for ARM vm - http://stackoverflow.com/questions/35349166/azure-power-shell-how-to-change-network-subnet&#xA;I am adding my answer here as this deals with classic vm
39712740,39712740,66723532,"Some explanation about what you are trying to achieve would be appreciated. Without looking closer at your code, I guess you want to solve the maze? If so, do you have to use a specific algorithm or just solve it? Furthermore, could you describe your implementation and the problem(s) you encountered more detailed?"
39712740,39712740,66723641,"Welcome to StackOverflow.  Please read and follow the posting guidelines in the help documentation.  [Minimal, complete, verifiable example](http://stackoverflow.com/help/mcve) applies here.  We cannot effectively help you until you post your code and accurately describe the problem."
39712740,39712740,66723874,Please also refer to this Stack Overflow Question Checklist to help you ask a question that will help you in the right direction. http://meta.stackoverflow.com/questions/260648/stack-overflow-question-checklist
39762476,39762476,66824905,What is your exact problem? You can't read file? You can't apply stylesheet?
39762476,39762476,66825079,I got solution of my problem
39762476,39762476,66825361,"So, provide an answer or remove your question"
39762476,39762476,66832013,please check! :)
39877658,39877658,67049323,This can't be your actual code. `port` is never set.
39877658,39877658,67049343,"Which PhantomJS version do you use? Please register to the `onConsoleMessage`, `onError`, `onResourceError`, `onResourceTimeout` events ([Example](https://gist.github.com/artjomb/4cf43d16ce50d8674fdf#file-1_phantomerrors-js)). Maybe there are errors."
39908606,39907986,67111039,"If the `enabled` property should be set in addition to calling the function, that should happen on a separate line."
40007097,40007097,67302805,"What's the problem? You'll definitely want to handle the `firebaseError` in `onCancelled`, e.g. by `throw firebaseError.toException()`. See http://stackoverflow.com/documentation/firebase/5548/how-do-i-listen-for-errors-when-accessing-the-database/22652/detect-errors-when-reading-data-on-android#t=201610130452373175836"
40007097,40007097,67307696,the problem is that i can get any data this code give me nothing
40007097,40007097,67309362,That *either* means the listener is getting cancelled (see my first comment on how to detect that) *or* that the client is not connected to the database.
40007097,40007097,67310363,"yes i've tried that and discovered that the rules wasn't enabled and fixed it {&#xA;  ""rules"": {&#xA;    "".read"": true,&#xA;    "".write"":true&#xA;  }&#xA;}but i still geting no data"
40007097,40007097,67310512,"Is your `onDataChange()` method being invoked? Did you put a breakpoint in it? Keep in mind that we have no idea what's under `adress`, you might want to include that JSON (as text, no screenshot please) in your question."
40007097,40007097,67311734,@FrankvanPuffelen i've added my json
40030027,40030027,67337555,"value is initialised to empty string and passed to the method as a pointer. The value in the DB is `Hello Value`. I know about the exception, I did have it cleaning in the exception handler as well, but took it out in case that was causing the issue"
40030027,40030027,67338537,"I've managed to find the answer, I've added an answer, really don't get why that fixes it though, the MySQL example doesn't do what I've had to do"
40065340,40065340,67405296,Learn to create a minimal reproducible example. That's a useful and important skill for a programmer. You are expected to provide one when asking a question at Stack Overflow. Downloading a huge dataset is not part of a minimal reproducible example for a question about plotting.
40065340,40065340,67405317,http://stackoverflow.com/a/5963610/1412059
40065340,40065340,67405385,"I did, if you look at both of the links above, there are two minimal, easily reproducible examples. However, when it is applied to the full dataset, those solutions don't work. Hence the attached, fully repoducible, but not minimal, solution."
40065340,40065340,67405500,That's what I'm talking about. You should investigate what is different in your real data compared to your toy data. The str function is useful for this.
40065340,40065340,67406430,"Do you have any suggestions on how to interpret the output of str()? Admittedly, I'm new to R, but these look pretty similar. (I'm posting output to main post)"
40065340,40065340,67406752,"PROC CONTENTS from SAS, does provide all variable information, type etc."
40065340,40065340,67406781,"First str () does say that you have a dataframe with 3 variables and 18 observations, each variable type like for $year is int , $variable is factor, $qty is numwricetc. So str () does give structure of the data.frame, variable type data, what data does contain, if any missing etc."
40082132,40065340,67453780,Dammit. Yes I actually found that late last night before reading this today and am **really** embarrassed. But thank you so much. Post a Venmo and I'll send you coffee/beer money.
40140062,40140062,67550015,if it doesn't return anything then you don't need the return statement. it doesn't make anything faster by putting it there.
40140062,40140062,67550101,"In my opinion removing the `return` makes it more readable, since you don't need it at all."
40140062,40140062,67550341,"If you ran that code through a minifier, it would remove that `return;`. Therefore it is not an optimization of any kind. If you must keep it, do be sure to include the terminating semicolon because of automatic semicolon insertion rules. See [the documentation](https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Statements/return) for more information."
40140262,40140062,67550541,we don't specify function return types in javaSCRIPT.
40140262,40140062,67550680,According to [MDM JavaScript reference](https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Operators/void)  it's correct to define return type of function.
40140262,40140062,67550816,"void is a js operator and has nothing to do with functions. in java for example void is a function modifier, not just an operator that can be put there if the dev feels like it. not the same thing."
40140262,40140062,67550912,"It isnt really used in front of a function, its more often used in links `<a href=""javascript:void(...);""`"
40140262,40140062,67550930,It can be used to force the function keyword to be treated as an expression instead of a declaration. So it's  operator.
40140302,40140062,67550627,"The results of your JSFiddle seem completely random. Sometimes the function with no return statement executes faster (according to your timing), and other times the function *with* the return statement runs faster. I don't think this information is accurate enough to form a solid conclusion."
40140302,40140062,67550744,"i agree brynden. benchmarking is generally not reliable with javascript since there are so many different interpreters and versions.. however, on my set up, FF on mac, the one with a return came back first every time."
40141263,40141263,67554234,"It really depends on how you insert your data into the table, but one idea might be to scrap your current ""hscore"", ""lscore"", ""tscore"" columns and use computed columns with functions to determine whatever you need. e.g. `CREATE TABLE tblGames (gID INT PRIMARY KEY, hScore AS dbo.fn_calculateHScore(gID), lScore AS dbo.fn_calculateLScore(gID), tScore AS dbo.fn_calculateTScore(gID));` and the functions would just return the total values of the quarter table for each respective requirement."
40141263,40141263,67554295,"That said, why do you need to store the score in the games table? You would probably be better off creating a view with said functions if you really require it and not storing the total score in a table. It depends on your needs I guess, but eh."
40141263,40141263,67554377,"I didn't think of that, Our professor just gave us the assignment and wanted to see how everyone went after it... I was thinking of creating separate foreign key constraints is that viable or a waste of time? I like where you are going with the view though! By foreign key constraints I mean create a variable that references hScore and lScore and make tScore have to = the sum of those two.."
40141263,40141263,67554593,"You could use some sort of check constraint. What I would do if I were creating these tables is create the player table that has basic information about a player (id, name, dob, whatever), create a game table that has basic information about a game (id, name, perhaps where, etc), then create an event table that records points in a game (with columns like gameid, quarter, playerid, points). I wouldn't bother storing the scores, I'd get that from a basic SUM query against the event table."
40141263,40141263,67554744,"If I couldn't alter the table structures/designs, I think I'd just use functions to calculate everything from the players table, now that I'm looking closer at it. Presumably you have a table somewhere to record who the home team and who the away team was... I'd just create functions that calculates the total scores from the players table alone. The quarter table would be filled with functions to calculate the quarter scores. The game table would just calculate the totals based on the player table alone."
40141263,40141263,67554908,"EDIT: Actually, your ""player"" table is already kind of like the event table i'm thinking of anyway (except there's no column in the sample data for recording what team they're on). So I'd just query against that or perhaps create a view/stored procedure to do that if I needed to."
40141263,40141263,67556306,"It is an event table it's actually called plays.. I've implemented all the tables already, I just posted the attributes that I need the constraints on. The total of homeTeam and awayTeam scores needs to add up to a total score, which actually isn't an attribute in any table.... so can I create a view and add an attribute to it?? And Everything you said I should have I do have as in player table have their team ID and in the game I have away team home team and then home score and away score in quarter table."
40141263,40141263,67556526,"The total for the home team would just be a sum of all the player scores in the player table, right? e.g. if I wanted to find the total scores for each player in a game, i'd do a sum of the points in the plays table grouped by game and playerid (and quarter if necessary). If I wanted to find the total for a game id just group by game and not playerid. I'd create whatever views/stored procedures/functions you want based on that."
40141263,40141263,67556634,"Awesome thanks man really appreciate it! That makes a lot of sense! we have barely went over functions in class, but I think that's what he wants us to kinda figure out! You've been a big help!"
40217169,40217169,67698248,can you describe the order? is it alphabetical?
40217169,40217169,67698295,"What is the ""right"" order? Do you want list first the older files? The bigger files? Anyway you should sort the result list. See: http://stackoverflow.com/questions/7199911/how-to-file-listfiles-in-alphabetical-order"
40217169,40217169,67698296,Get list of XML files from input directory and sort it. It would be natural order of string as filename is string. Then iterate over List and load each file using new File with combination directory and filename as path.
40217169,40217169,67698332,The order is numeric.For example zey_3_20161020-092152_JK6_NO.xml The second part after the first underscore is the sort part like the 3
40229758,40229678,67726383,"and then add `fillna(0)` - `df.pivot('id', 'type', 'count').fillna(0)`"
40229758,40229678,67753256,Thanks - I knew there was a straightforward way to do this!
40241698,37008733,67891929,"Will or may. Because, for it being available. I think the data would be attached to it unless the user uses phoneNumber to register and not email."
40241698,37008733,72348587,"https://youtu.be/o2-PCiiJzr4 - PHP integration and code samples, just in case to help others."
40241698,37008733,92643715,@ayz4sci Are you sure that account.getEmail() will return null in that case EVEN IF it is associated with a facebook account?
40261443,40261443,67783295,And the exception is....? attach the stacktrace please
40261443,40261443,67783615,"Exception attached...Saying "" Could not open database"" @elefasGR"
40261443,40261443,67783745,And your android manifest file please
40261443,40261443,67783881,I believe it is working when i'm not specifing any sdcard path. @elefasGR
40261443,40261443,67784002,Exception coming at this line database=helper.getWritableDatabase();@elefasGR
40261443,40261443,67784245,Does the path on your sdcard exists and what is the filename of the database you are trying to open?
40261443,40261443,67784368,Let us [continue this discussion in chat](http://chat.stackoverflow.com/rooms/126723/discussion-between-pranesh-sahu-and-elefasgr).
40437342,40437342,68121923,"See http://en.cppreference.com/w/cpp/container/vector (specifically, the example at the bottom of the page)"
40437342,40437342,68121943,do u have a thought on upper limit of the array then maybe I can help you.
40437342,40437342,68121959,"No, no. You don't understand. I want to *cin* the elements without *cin* the n itself."
40437342,40437342,68122043,@try using the cin as a conditional statement in the while loop.
40437362,40437342,68122347,"I think the question is more about how do you read the elements without inputting the number beforehand, rather than how do you store them?"
40437362,40437342,68122456,"Yes you might be correct. Your answer is rather posh, plus one."
40437450,40437342,68122298,"Why show the wrong way to do it? Also, why use the longer istream+back_inserter when you can simply use `std::vector<int> nums(std::istream_iterator<int>(std::cin), {});`?"
40742751,40742751,68711246,Do you have an errore message for us?
40742751,40742751,68711302,try .find('option:selected').attr('value') instead of .val()
40742751,40742751,68711324,@twicejr: There's no reason to do that at all. It's not like `val` is broken.
40742751,40742751,68711335,"It usually doesn't work when the user changes the selectbox. It's just outputting the selected=""selected"" one."
40742751,40742751,68711356,@twicejr: Again: `val` is not broken. Proof: https://jsfiddle.net/o9b7779u/
40742751,40742751,68711429,I'm getting old. https://bugs.jquery.com/ticket/7889
40742751,40742751,68711478,"@twicejr: Wow, that's...an old bug. :-)"
40903939,40903939,69021046,That is exactly why you should have one assert per test.
40903939,40903939,69034190,"@HebeleHododo while i like the idea of that, when you do have a single branch of a function you're trying to test, and there's numerous things to check, if not doing multiple asserts is the alternative just copy and pasting the same test several times, once for each instance of an assert you'd want to do?  That seems like a big violation of DRY :D"
40903939,40903939,69035284,"@Kritner you could write a private method in your test class which returns the object you want to test. Thus, eliminating the need to copy-paste."
40903939,40903939,69124481,"@HebeleHododo Many Testframeworks, including MsTest and NUnit have way of providing functionality to execute before each test is run (NUnit calls this `SetUp` for example). You could simply create a seperate TestClass for those complex szenarios where you have to test many things and have the asserts seperated by tests."
40903939,40903939,85234880,Why not use Assert.AreEqual()? That Assert method will show the mismatch between expected and actual values in the output log.
40971189,40971189,69152793,I don't think that such concept exists in `OOP`. You could try playing around with `trait`s but afaik those are not type-hintable...
40971189,40971189,69155668,Why should it be inaccessible? `$testService` is still an object of class `TestService` irregardless of that class implementing some interface.
40971189,40971189,69157227,"Thanks, @JovanPerovic and yoshi.&#xA;&#xA;Well, in my constructor I'm waiting an object with ITestService contract. I should discard any methods that not exists in this contract.&#xA;&#xA;I worked with c# and castle windsor IoC framework and I could only use the methods defined in the interface. It make sense to me, but symfony component confuses me."
40971189,40971189,69160831,This is a PHP issue.  Just the way interfaces and objects were implemented.  Your IDE should at least prevent you from using non-interface methods.
40971189,40971189,69166557,"PHP resolves methods to call at runtime. You don't need explicit [downcasting](https://en.wikipedia.org/wiki/Downcasting) of object classes such as in Java or C++. In fact, you don't need to specify type-hints at all: methods will work well. Type-hints are runtime checks, contracts for method signatures."
41010586,41010586,69229063,can show more detail from setPostTags action ?
41010586,41010586,69229078,Sure............
41010586,41010586,69229100,Done...........
41010586,41010586,69229406,"please first test this : console.log(this.props.setPostTags), what is the output ? your action is defined ?"
41010586,41010586,69229500,Yes my action is defined.Look the output i've Updated
41010586,41010586,69229706,can you try binding `this.handleTagClick` with `this` in the constructor `this.handleTagClick = this.handleTagClick.bind(this);`?
41010586,41010586,69229809,Not working!!..
41010586,41010586,69230130,Any Suggestions @phoa  Alire Valizade
41010586,41010586,69231150,Code looks fine to me actually. does `unique` show up in the log?
41081335,41081081,69424587,It worked  well for my application. Managing multiple forms is bit tricky as my application tends to grow bigger. I'll implement the way you suggested in handling multiple forms.Thanks !
41081335,41081081,69432302,"You could also declare all the Forms as global variables, but without knowing the details of your project it's hard to tell what the best method of handling them is. Are you possibly trying to implement too many forms when the approach could be simplified? Just things to think on. Hope it all goes well!"
41081335,41081081,69465814,"I am new to c# programming.   I am creating  user interface application on controlling the lights in  a building(smart control) by fetching lights from server and controlling it. I am extensively using forms and now having difficulty in managing them.Could be please give suggestion on how it can be improved to manage them. If possible,please provide me with example code ."
41081335,41081081,69470330,"What forms are you currently using? Think of how you want it laid out for user accessibility. Would a Tab control be helpful? Do you actually need as many forms as you are using or is a popup dialog enough for questions? If you want to compress your files you currently have and post a link, I'll take a look at them for you."
41081335,41081081,82534452,Create an MDI application and hide the mdi parent however creating variables for each form and calling them as needed
41178216,41178216,69556765,*Why* would you want to disable `mmap()`ed heap space?
41178216,41178216,69557425,@EOF We reserved addresses greater than 0x100000000000l for storing our system data. malloc() via mmap() will destroy our data as it would take these addresses as well.
41178216,41178216,69557495,"@JimMa: If you need special address ranges for yourself, mmap them first."
41178216,41178216,69557875,not using mmap would mean only sbrk?
41178216,41178216,69558352,@Adalcar Yep. At least malloc() in multithread code block.
41178216,41178216,69558484,"@ZanLynx That might be a potential solution but we have to change our system design. And can we guarantee that malloc() will never use the addresses were mmapped but have not been read/written? AFAK, mmap won't allocate the real space until a read/write operation happens."
41178216,41178216,69563662,Can't you use mmap to request specific pages?
41178216,41178216,69571980,"@JimMa: `mmap()` with a `NULL` first argument will not replace an existing `mmap()`ed area. AFAIK, `malloc()` will use `mmap()` this way."
41178216,41178216,69582961,"@JimMa: I don't know what your system design is. Do the mmap with PROT_NONE flags at the very beginning of main. Later in your program if you are actually allocating virtual pages in that memory range, you just change your mmap calls to use MAP_FIXED and it will overwrite the old mmap setting for the new call. But if you are using that high range just as some kind of marker on pointers, just leave the high range mmap alone and it will block other users of it."
41178216,41178216,69583082,"@JimMa: The problem with trying to fix malloc to not mmap is that malloc is not the only thing using mmap. You might upgrade some other library in the future and it will mmap on its own, bypassing malloc, and return a pointer to you from the high range...then what do you do."
41178216,41178216,69585474,@JimMa: I have to apologize. I thought this would be straight-forward to do. So I wrote code to do it. But Linux won't allow me to fill in the biggest gap from 00007fff533b6000 to ffffffffff600000 because even though its an empty map it claims its out of memory trying to allocate 184 petabytes.
41178216,41178216,94107690,"Running your program through `strace`, I can see `mmap(NULL, 134217728, PROT_NONE, MAP_PRIVATE|MAP_ANONYMOUS|MAP_NORESERVE, -1, 0) = 0x7f17a4b00000`, so it looks like glibc used `mmap` to serve that request despite your requesting that it shan't do that."
41178216,41178216,94107705,"I see the same happening when setting the `MALLOC_MMAP_MAX_=0` environment variable, which according to [`man mallopt`](http://man7.org/linux/man-pages/man3/mallopt.3.html) should also have the desired effect. Perhaps the man page is wrong and glibc doesn't actually respect these requests?"
41178216,41178216,94107797,"Also note that you're not checking the return values of `mallopt()` (it could fail), but I've added checks and they don't return errors in this case."
41435386,41435386,70076774,There's too many things wrong with this declaration. What are you trying to declare (using words)?
41435386,41435386,70076837,Give your function a name and make your second parameter a reasonable type
41435386,41435386,70076840,i want to put a matrix in the function
41435386,41435386,70076854,Nothing at all is not a valid name for a function.
41435386,41435386,70076858,i put the name of the function but it is still wrong
41435386,41435386,70076867,@user7367397  What does n mean in the declaration?
41435386,41435386,70076972,it was supposed to be the size of the matrix
41435456,41435386,70076920,how do i fix N value?
41435456,41435386,70076994,@user7367397 See my updated post.
41438844,41438844,70592624,Which version of ExtJS are you using?
41544933,41544933,70302887,"do you have culture token and some helper ? if so put the culture before the rout  new { culture = CultureHelper.GetDefaultCulture(), controller ..."
41544933,41544933,70306329,no i didn't have culture token
41544933,41544933,70691979,"Your issue is likely that you have made your language parameter optional `language = ""en""`. For a default language/specified language scenario, there should be a second route (if that is what you are trying to do). If you pass a controller as the first parameter now, it will end up in the language route value. See [this answer](http://stackoverflow.com/a/32839796/181087)."
41713662,41713662,70622481,"Your question is quite vague. Are you actually calling the delete() method on the File object? Then, instead, just use the remove method on the Banner object. That should remove the relation and keep the File object."
41714697,41713662,70625235,detach() update the deleted field =1
41714697,41713662,70626152,If $files inside your $banner model declared as @cascade remove?
41714697,41713662,70627313,its declared as @cascade remove
41714697,41713662,70627525,"I'm not sure if it helps but try to remove the annotation, clear the caches in install tool and try again to remove some items of the ObjectStorage."
41714697,41713662,70628010,Let me try and updated to you
41714697,41713662,70628107,Thank you. Its worked for me.
41788377,41788377,80860262,Just had the same issue. Checkout: https://stackoverflow.com/questions/36921068/math-domain-error-while-using-pca
41858348,41858348,70900750,"I guess your floating point divide take a lot of time. Try per-compute the reciprocal and multiply it with the sum, Should save some time."
41860287,41860287,77211073,`n=5^k; k = log(n) base5`; the  GP will  run long(n) base5 times.
42188880,42188880,71539598,"You probably need a second loop encapsulating the other loop. Just think about it, should be pretty easy to come up with."
42188880,42188880,71539692,Nested loops FTW!
42188880,42188880,73246204,You should mark one of the answers as helpful
42188915,42188880,71539663,"Why would you complicate it like that, instead of simply using the `for` loop?"
42188915,42188880,71539785,"@MichałMiszczyszyn, i kept the spirit of the while loop for the answer."
42188915,42188880,71539809,The spirit of bad practices? 
42188915,42188880,71539845,"no. while is a good choice. you may not like it, but it is a structure which works well."
42188915,42188880,71539877,Not in this case. The `for` loop is more concise and much cleaner.
42188915,42188880,71539974,"@MichałMiszczyszyn, i have a different view. both works, but op has worked with while."
42188915,42188880,71545747,Let us [continue this discussion in chat](http://chat.stackoverflow.com/rooms/135518/discussion-between-michal-miszczyszyn-and-nina-scholz).
42188915,42188880,71789074,This has work really well but I should have added a bit more detail. I'll add a new question. Thank you
42268595,42268595,71693522,Are doing any JSON serialisation?
42268595,42268595,71693693,"@JacobKing Yes. The problem is, I can't find out where exactly this crashes. there is a lot of JSON serialisation in the app.."
42268595,42268595,71693879,did you tried with exception break point?
42268595,42268595,71694682,@himanth I can't seem to reproduce this bug. The log is taken from a 3rd party crash reporter (Testfairy)
42269010,42268595,71694816,"I can't put break points in Testfairy classes, it's a 3rd party library for crash reporting. I can't seem to reproduce this bug, it only happens for a user with iPhone 5s SDK:9.1. It's didn't even crash on a simulator or other devices."
42359675,42359675,71869968,can you post some data from your table ? the question not so clear
42359675,42359675,71869981,"Use: `... GeomFromText(CONCAT('POINT(', @loc, ')'));`."
42359675,42359675,71870310,"Thank you wchiquito. GeomFromText(CONCAT('POINT(', @loc, ')')); worked!"
42476532,42476532,72093588,Checkout this draggabilly typings https://github.com/giespaepen/draggabilly/blob/f40f08319eb2f8c8305a6207cf9afb731232dbfe/typings/draggabilly.d.ts
42476532,42476532,72096389,"Thanks Aivan, I did. But typescript seems didn't recognize my declaration file. That's why I put my file structure and config above."
42478732,42476532,72098250,"Yes you are right. But the problem is even I change to export class Draggabilly, the error still there said ""Could not find a declaration file for module 'draggabilly'. '/node_modules/draggabilly/draggabilly.js' implicitly has an 'any' type"".   It's seems the typescript ignore my local  declaration file"
42478732,42476532,72098595,Can you just update your post with the exact code that you have. I can't seem to reproduce the error.
42478732,42476532,72134512,Thanks for your help Saravana. I created a demonstration repository for this question on github: https://github.com/ZheFeng/test-ts-types
42504063,42314535,72147919,But does **freeradius** come with web based user interface or not???
42504063,42314535,72188997,"- Freeradius is a backend engine only. If you want to know more, search google for Freeradius deployments. Thousands of guides there. i wrote some beginner guide on my blog as well which is good in taking first step by using some ready to copy paste commands.&#xA;- If you some customized display / functions requirements, You can design your own frontend in php or any other language. &#xA;- OR you can use premade frontend like Daloradius, dialupadmin, and many others."
42518995,42518995,72174919,"Your table doesn't have those columns, so I'm just not following the relationship between your query and what you want to do."
42518995,42518995,72174931,are you trying to concat tables or... where is your `from`?
42518995,42518995,72174962,look at: http://stackoverflow.com/a/545672/7187145
42519054,42518995,72175060,"Thanks!, how would I modify the order? I can't get H400 to be second. How about TESTTEXT[H400]?"
42519054,42518995,72175082,you can add `order by 1 desc` before `for xml path`
