Repo,FileId,FileExt,PostId,SOUrl,GHUrl
shon/httpagentparser,2db03861e968dfb9dbf0726424562137409e664f,.rst,1151956,https://stackoverflow.com/a/1151956,https://raw.githubusercontent.com/shon/httpagentparser/master/README.rst
greghaskins/gibberish,756dd5f16a95eca47913061a0c661db735d173d3,.rst,5502875,https://stackoverflow.com/a/5502875,https://raw.githubusercontent.com/greghaskins/gibberish/master/README.rst
orome/crypto-enigma-py,be86e2959f6e2ab5cde6de21fa1f2a716ca74562,.rst,33743668,https://stackoverflow.com/a/33743668,https://raw.githubusercontent.com/orome/crypto-enigma-py/develop/CHANGELOG.rst
miketheman/pytest-socket,4ffd781ee0697f098904b22288df8de1ec851f1b,.rst,30064664,https://stackoverflow.com/a/30064664,https://raw.githubusercontent.com/miketheman/pytest-socket/master/README.rst
Darwesh27/drf-custom-viewsets,7459e8946db8ca82c19932278fd4415f74ea5d1b,.rst,22755648,https://stackoverflow.com/a/22755648,https://raw.githubusercontent.com/Darwesh27/drf-custom-viewsets/master/README.rst
Darwesh27/drf-custom-viewsets,7459e8946db8ca82c19932278fd4415f74ea5d1b,.rst,22922156,https://stackoverflow.com/a/22922156,https://raw.githubusercontent.com/Darwesh27/drf-custom-viewsets/master/README.rst
chrisglass/django_polymorphic,bcffe505b0642c51a844f9851f262d87b75126a8,.rst,929982,https://stackoverflow.com/a/929982,https://raw.githubusercontent.com/chrisglass/django_polymorphic/master/docs/advanced.rst
RenatGilmanov/shell-script-template,b9221a7299aee9d098b1a9486622de3302a7f120,.rst,14008125,https://stackoverflow.com/q/14008125,https://raw.githubusercontent.com/RenatGilmanov/shell-script-template/master/README.rst
RoyiAvital/StackExchangeCodes,0dc34f063cbba9e1bf78f46b4d9049a5f92ef6ff,.tex,44986301,https://stackoverflow.com/a/44986301,https://raw.githubusercontent.com/RoyiAvital/StackExchangeCodes/master/StackOverflow/Q44984132/Q44984132.tex
redmatrix/hubzilla,839bd22b5c4846a6830b787e81d7f8a92a20d627,.tpl,22429796,https://stackoverflow.com/a/22429796,https://raw.githubusercontent.com/redmatrix/hubzilla/master/view/tpl/force_image_reload.tpl
GriddleGriddle/Griddle,fbe503ceaf9818a5bef89c098bb5ddf43abdabb4,.tsx,47229902,https://stackoverflow.com/q/47229902,https://raw.githubusercontent.com/GriddleGriddle/Griddle/master/stories/index.tsx
ligi/PassAndroid,09edce1e09610c369cd69ccc7953033e4009397e,.txt,37431372,https://stackoverflow.com/q/37431372,https://raw.githubusercontent.com/ligi/PassAndroid/master/android/proguard-project.txt
landawn/AbacusUtil,6eb0813e4d25d541b83cd4d0e44b91c0d80564d6,.txt,40791717,https://stackoverflow.com/a/40791717,https://raw.githubusercontent.com/landawn/AbacusUtil/master/CHANGES.txt
lumenitb/vpercnode,e5e1eb9b95ef6ea82990f82f7fdaf178287f1ecf,.txt,28902261,https://stackoverflow.com/a/28902261,https://raw.githubusercontent.com/lumenitb/vpercnode/master/CMakeLists.txt
flubu-core/flubu.core,5c902860de731095962ad6f78804f15e3ce3572b,.txt,46776658,https://stackoverflow.com/a/46776658,https://raw.githubusercontent.com/flubu-core/flubu.core/master/Nuget/readme.txt
flubu-core/flubu.core,6c8ee0b17d0064d2c6d599c16e7fb5162f057abc,.txt,46776658,https://stackoverflow.com/a/46776658,https://raw.githubusercontent.com/flubu-core/flubu.core/master/dotnet-flubu/flubureadme.txt
flubu-core/flubu.core,b0715c8051a0cdcd7db908cec56467fab37dc170,.txt,46776658,https://stackoverflow.com/a/46776658,https://raw.githubusercontent.com/flubu-core/flubu.core/master/FlubuCore/flubureadme.txt
martinellison/oldrope,b54b77e62a1e178bc861c11aac11410a4cad23f6,.txt,34192831,https://stackoverflow.com/q/34192831,https://raw.githubusercontent.com/martinellison/oldrope/master/save-log.txt
MikaelMayer/StringSolver,5762e191b74de5daa025d2b6fa4c86f51f777cc9,.txt,21384505,https://stackoverflow.com/a/21384505,https://raw.githubusercontent.com/MikaelMayer/StringSolver/master/benchmarks/benchmarks.txt
MikaelMayer/StringSolver,5762e191b74de5daa025d2b6fa4c86f51f777cc9,.txt,21384396,https://stackoverflow.com/a/21384396,https://raw.githubusercontent.com/MikaelMayer/StringSolver/master/benchmarks/benchmarks.txt
loomchild/flask_babel_test,a984fb46a0ced4434c6ac355f543f566fc562df6,.txt,28792511,https://stackoverflow.com/a/28792511,https://raw.githubusercontent.com/loomchild/flask_babel_test/master/README.txt
JoshuaD84/HypnosMusicPlayer,af0afbd6c2947423c3335786dd9a1990edca8f72,.txt,47852175,https://stackoverflow.com/q/47852175,https://raw.githubusercontent.com/JoshuaD84/HypnosMusicPlayer/master/issues-java.txt
bstidham/sublimetext2-GotoRowCol,20c0c46d1660b5e5311b3ba3a7aa87aa1984e6ea,.txt,21288455,https://stackoverflow.com/a/21288455,https://raw.githubusercontent.com/bstidham/sublimetext2-GotoRowCol/master/README.txt
infokiller/google-search-navigator,eb440da9cbc27397d7ded73d64c863807208bd2a,.txt,45513198,https://stackoverflow.com/a/45513198,https://raw.githubusercontent.com/infokiller/google-search-navigator/master/assets/chrome_webstore_description.txt
AurelienLourot/github-commit-watcher,a8b376b38f7020d0773499213687afb626246005,.txt,34529361,https://stackoverflow.com/a/34529361,https://raw.githubusercontent.com/AurelienLourot/github-commit-watcher/master/backlinks.txt
AurelienLourot/github-commit-watcher,a8b376b38f7020d0773499213687afb626246005,.txt,31373602,https://stackoverflow.com/a/31373602,https://raw.githubusercontent.com/AurelienLourot/github-commit-watcher/master/backlinks.txt
idbrii/vim-endoscope,56330d184efb2d1d301e3c36d243225e3db7f6b7,.vim,6080996,https://stackoverflow.com/a/6080996,https://raw.githubusercontent.com/idbrii/vim-endoscope/master/plugin/endoscope.vim
chappjc/MATLAB,4257507f0bd536a53995e79a2808a3da1766cf9a,.xml,28490382,https://stackoverflow.com/a/28490382,https://raw.githubusercontent.com/chappjc/MATLAB/master/MinGW/mex_C++_mingw-w64.xml
andstatus/andstatus,a21ef57a4cdedb55eacb1ec64730486548302962,.xml,44772990,https://stackoverflow.com/a/44772990,https://raw.githubusercontent.com/andstatus/andstatus/master/andstatus.org/www/raw/changes.xml
andstatus/andstatus,a21ef57a4cdedb55eacb1ec64730486548302962,.xml,44772990,https://stackoverflow.com/a/44772990,https://raw.githubusercontent.com/andstatus/andstatus/master/app/src/main/res/raw/changes.xml
justinhrobbins/FlashCards_App,7323c20e06b3b7030e0069d5b4c256d054b46954,.xml,20809956,https://stackoverflow.com/q/20809956,https://raw.githubusercontent.com/justinhrobbins/FlashCards_App/master/pom.xml
lhotari/travis-gradle-test-failures-to-console,5d7a89210c32cf1a96a272befe8d970ef0b8644f,.xsl,9471505,https://stackoverflow.com/a/9471505,https://raw.githubusercontent.com/lhotari/travis-gradle-test-failures-to-console/master/travis/junit-xml-format-errors.xsl
alienfast/elastic-beanstalk,f20ba8977ff79c55ab2bed06ab993e18d8478c6a,.yml,33131364,https://stackoverflow.com/a/33131364,https://raw.githubusercontent.com/alienfast/elastic-beanstalk/master/samples/real-world.yml
evrignaud/fim,f9323269110804bb35dc1a479a39f1c5d5dbcb71,.adoc,38041543,https://stackoverflow.com/q/38041543,https://raw.githubusercontent.com/evrignaud/fim/master/src/main/asciidoc/slides/fr.adoc
evrignaud/fim,e86efd781b0c87aa80f62d9f544e069913a03f73,.adoc,38041543,https://stackoverflow.com/q/38041543,https://raw.githubusercontent.com/evrignaud/fim/master/src/main/asciidoc/slides/en.adoc
DISID/disid-proofs,97a92d476f6682fae72401cbf83236121c5a65f2,.adoc,34525967,https://stackoverflow.com/q/34525967,https://raw.githubusercontent.com/DISID/disid-proofs/master/spring-boot-weblogic/README.adoc
DISID/disid-proofs,0ec77a302297b552b254a68845633be633f53780,.adoc,34525967,https://stackoverflow.com/q/34525967,https://raw.githubusercontent.com/DISID/disid-proofs/master/spring-boot-tracee/README.adoc
springfox/springfox,1147db11b22c9cd12d728798b7756798151209a5,.adoc,30220562,https://stackoverflow.com/a/30220562,https://raw.githubusercontent.com/springfox/springfox/master/docs/asciidoc/current-documentation.adoc
OpenHFT/Chronicle-Map,421807e33cf3597b9d3a8890313253cfa529f142,.adoc,36486525,https://stackoverflow.com/a/36486525,https://raw.githubusercontent.com/OpenHFT/Chronicle-Map/master/docs/CM_Features.adoc
cirosantilli/linux-kernel-module-cheat,0a73786614d677011b0e0cd7c5e92dcd4b57b2d9,.adoc,50669152,https://stackoverflow.com/a/50669152,https://raw.githubusercontent.com/cirosantilli/linux-kernel-module-cheat/master/README.adoc
cirosantilli/linux-kernel-module-cheat,0a73786614d677011b0e0cd7c5e92dcd4b57b2d9,.adoc,18924359,https://stackoverflow.com/a/18924359,https://raw.githubusercontent.com/cirosantilli/linux-kernel-module-cheat/master/README.adoc
cirosantilli/linux-kernel-module-cheat,0a73786614d677011b0e0cd7c5e92dcd4b57b2d9,.adoc,45126141,https://stackoverflow.com/a/45126141,https://raw.githubusercontent.com/cirosantilli/linux-kernel-module-cheat/master/README.adoc
cirosantilli/linux-kernel-module-cheat,0a73786614d677011b0e0cd7c5e92dcd4b57b2d9,.adoc,48941793,https://stackoverflow.com/a/48941793,https://raw.githubusercontent.com/cirosantilli/linux-kernel-module-cheat/master/README.adoc
cirosantilli/linux-kernel-module-cheat,0a73786614d677011b0e0cd7c5e92dcd4b57b2d9,.adoc,50364864,https://stackoverflow.com/a/50364864,https://raw.githubusercontent.com/cirosantilli/linux-kernel-module-cheat/master/README.adoc
cirosantilli/linux-kernel-module-cheat,0a73786614d677011b0e0cd7c5e92dcd4b57b2d9,.adoc,49349237,https://stackoverflow.com/a/49349237,https://raw.githubusercontent.com/cirosantilli/linux-kernel-module-cheat/master/README.adoc
cirosantilli/linux-kernel-module-cheat,0a73786614d677011b0e0cd7c5e92dcd4b57b2d9,.adoc,51466709,https://stackoverflow.com/a/51466709,https://raw.githubusercontent.com/cirosantilli/linux-kernel-module-cheat/master/README.adoc
cirosantilli/linux-kernel-module-cheat,0a73786614d677011b0e0cd7c5e92dcd4b57b2d9,.adoc,33651438,https://stackoverflow.com/a/33651438,https://raw.githubusercontent.com/cirosantilli/linux-kernel-module-cheat/master/README.adoc
cirosantilli/linux-kernel-module-cheat,0a73786614d677011b0e0cd7c5e92dcd4b57b2d9,.adoc,48724371,https://stackoverflow.com/a/48724371,https://raw.githubusercontent.com/cirosantilli/linux-kernel-module-cheat/master/README.adoc
cirosantilli/linux-kernel-module-cheat,0a73786614d677011b0e0cd7c5e92dcd4b57b2d9,.adoc,52354732,https://stackoverflow.com/a/52354732,https://raw.githubusercontent.com/cirosantilli/linux-kernel-module-cheat/master/README.adoc
cirosantilli/linux-kernel-module-cheat,0a73786614d677011b0e0cd7c5e92dcd4b57b2d9,.adoc,45500208,https://stackoverflow.com/a/45500208,https://raw.githubusercontent.com/cirosantilli/linux-kernel-module-cheat/master/README.adoc
cirosantilli/linux-kernel-module-cheat,0a73786614d677011b0e0cd7c5e92dcd4b57b2d9,.adoc,43874273,https://stackoverflow.com/a/43874273,https://raw.githubusercontent.com/cirosantilli/linux-kernel-module-cheat/master/README.adoc
cirosantilli/linux-kernel-module-cheat,0a73786614d677011b0e0cd7c5e92dcd4b57b2d9,.adoc,48944588,https://stackoverflow.com/a/48944588,https://raw.githubusercontent.com/cirosantilli/linux-kernel-module-cheat/master/README.adoc
cirosantilli/linux-kernel-module-cheat,0a73786614d677011b0e0cd7c5e92dcd4b57b2d9,.adoc,49835405,https://stackoverflow.com/a/49835405,https://raw.githubusercontent.com/cirosantilli/linux-kernel-module-cheat/master/README.adoc
cirosantilli/linux-kernel-module-cheat,0a73786614d677011b0e0cd7c5e92dcd4b57b2d9,.adoc,46497873,https://stackoverflow.com/a/46497873,https://raw.githubusercontent.com/cirosantilli/linux-kernel-module-cheat/master/README.adoc
cirosantilli/linux-kernel-module-cheat,0a73786614d677011b0e0cd7c5e92dcd4b57b2d9,.adoc,49008792,https://stackoverflow.com/q/49008792,https://raw.githubusercontent.com/cirosantilli/linux-kernel-module-cheat/master/README.adoc
cirosantilli/linux-kernel-module-cheat,0a73786614d677011b0e0cd7c5e92dcd4b57b2d9,.adoc,45128487,https://stackoverflow.com/a/45128487,https://raw.githubusercontent.com/cirosantilli/linux-kernel-module-cheat/master/README.adoc
cirosantilli/linux-kernel-module-cheat,0a73786614d677011b0e0cd7c5e92dcd4b57b2d9,.adoc,42316607,https://stackoverflow.com/a/42316607,https://raw.githubusercontent.com/cirosantilli/linux-kernel-module-cheat/master/README.adoc
cirosantilli/linux-kernel-module-cheat,0a73786614d677011b0e0cd7c5e92dcd4b57b2d9,.adoc,44095831,https://stackoverflow.com/a/44095831,https://raw.githubusercontent.com/cirosantilli/linux-kernel-module-cheat/master/README.adoc
cirosantilli/linux-kernel-module-cheat,0a73786614d677011b0e0cd7c5e92dcd4b57b2d9,.adoc,44613896,https://stackoverflow.com/a/44613896,https://raw.githubusercontent.com/cirosantilli/linux-kernel-module-cheat/master/README.adoc
cirosantilli/linux-kernel-module-cheat,0a73786614d677011b0e0cd7c5e92dcd4b57b2d9,.adoc,33203642,https://stackoverflow.com/a/33203642,https://raw.githubusercontent.com/cirosantilli/linux-kernel-module-cheat/master/README.adoc
cirosantilli/linux-kernel-module-cheat,0a73786614d677011b0e0cd7c5e92dcd4b57b2d9,.adoc,44645336,https://stackoverflow.com/a/44645336,https://raw.githubusercontent.com/cirosantilli/linux-kernel-module-cheat/master/README.adoc
cirosantilli/linux-kernel-module-cheat,0a73786614d677011b0e0cd7c5e92dcd4b57b2d9,.adoc,49811658,https://stackoverflow.com/a/49811658,https://raw.githubusercontent.com/cirosantilli/linux-kernel-module-cheat/master/README.adoc
cirosantilli/linux-kernel-module-cheat,0a73786614d677011b0e0cd7c5e92dcd4b57b2d9,.adoc,49812248,https://stackoverflow.com/a/49812248,https://raw.githubusercontent.com/cirosantilli/linux-kernel-module-cheat/master/README.adoc
cirosantilli/linux-kernel-module-cheat,0a73786614d677011b0e0cd7c5e92dcd4b57b2d9,.adoc,44716618,https://stackoverflow.com/a/44716618,https://raw.githubusercontent.com/cirosantilli/linux-kernel-module-cheat/master/README.adoc
cirosantilli/linux-kernel-module-cheat,0a73786614d677011b0e0cd7c5e92dcd4b57b2d9,.adoc,29548834,https://stackoverflow.com/a/29548834,https://raw.githubusercontent.com/cirosantilli/linux-kernel-module-cheat/master/README.adoc
cirosantilli/linux-kernel-module-cheat,0a73786614d677011b0e0cd7c5e92dcd4b57b2d9,.adoc,45531867,https://stackoverflow.com/a/45531867,https://raw.githubusercontent.com/cirosantilli/linux-kernel-module-cheat/master/README.adoc
cirosantilli/linux-kernel-module-cheat,0a73786614d677011b0e0cd7c5e92dcd4b57b2d9,.adoc,33580850,https://stackoverflow.com/a/33580850,https://raw.githubusercontent.com/cirosantilli/linux-kernel-module-cheat/master/README.adoc
cirosantilli/linux-kernel-module-cheat,0a73786614d677011b0e0cd7c5e92dcd4b57b2d9,.adoc,42556565,https://stackoverflow.com/a/42556565,https://raw.githubusercontent.com/cirosantilli/linux-kernel-module-cheat/master/README.adoc
cirosantilli/linux-kernel-module-cheat,0a73786614d677011b0e0cd7c5e92dcd4b57b2d9,.adoc,45127582,https://stackoverflow.com/a/45127582,https://raw.githubusercontent.com/cirosantilli/linux-kernel-module-cheat/master/README.adoc
cirosantilli/linux-kernel-module-cheat,0a73786614d677011b0e0cd7c5e92dcd4b57b2d9,.adoc,44153288,https://stackoverflow.com/a/44153288,https://raw.githubusercontent.com/cirosantilli/linux-kernel-module-cheat/master/README.adoc
cirosantilli/linux-kernel-module-cheat,0a73786614d677011b0e0cd7c5e92dcd4b57b2d9,.adoc,46517014,https://stackoverflow.com/a/46517014,https://raw.githubusercontent.com/cirosantilli/linux-kernel-module-cheat/master/README.adoc
cirosantilli/linux-kernel-module-cheat,0a73786614d677011b0e0cd7c5e92dcd4b57b2d9,.adoc,44197715,https://stackoverflow.com/a/44197715,https://raw.githubusercontent.com/cirosantilli/linux-kernel-module-cheat/master/README.adoc
cirosantilli/linux-kernel-module-cheat,0a73786614d677011b0e0cd7c5e92dcd4b57b2d9,.adoc,44483439,https://stackoverflow.com/a/44483439,https://raw.githubusercontent.com/cirosantilli/linux-kernel-module-cheat/master/README.adoc
cirosantilli/linux-kernel-module-cheat,0a73786614d677011b0e0cd7c5e92dcd4b57b2d9,.adoc,44612957,https://stackoverflow.com/a/44612957,https://raw.githubusercontent.com/cirosantilli/linux-kernel-module-cheat/master/README.adoc
cirosantilli/linux-kernel-module-cheat,0a73786614d677011b0e0cd7c5e92dcd4b57b2d9,.adoc,44388030,https://stackoverflow.com/a/44388030,https://raw.githubusercontent.com/cirosantilli/linux-kernel-module-cheat/master/README.adoc
cirosantilli/linux-kernel-module-cheat,0a73786614d677011b0e0cd7c5e92dcd4b57b2d9,.adoc,48941494,https://stackoverflow.com/q/48941494,https://raw.githubusercontent.com/cirosantilli/linux-kernel-module-cheat/master/README.adoc
mbitson/mcg,d24bcf2a157d7ef73b2c1f73c2cca7683fce2011,.html,36229022,https://stackoverflow.com/a/36229022,https://raw.githubusercontent.com/mbitson/mcg/master/templates/color_generator.html
Fatman13/bim,c472f9f88583c8f637ab77831ae6b7e6bd7514b6,.html,33604515,https://stackoverflow.com/q/33604515,https://raw.githubusercontent.com/Fatman13/bim/master/src/three12.html
Fatman13/bim,b9272bbc53a8ad33c0532db429148a60557fffa6,.html,33604515,https://stackoverflow.com/q/33604515,https://raw.githubusercontent.com/Fatman13/bim/master/src/three14.html
Fatman13/bim,34d4d02a02dbd149bda2958b14dd389ef3dd5847,.html,33604515,https://stackoverflow.com/q/33604515,https://raw.githubusercontent.com/Fatman13/bim/master/src/three15.html
ebraminio/pad.js,cd9b2cc5d0bdae506d1ba631d5472624704b6ce7,.html,44990733,https://stackoverflow.com/a/44990733,https://raw.githubusercontent.com/ebraminio/pad.js/master/index.html
pardeike/Harmony,dd5b2e79927e6755701ad47a350adcd46150558e,.html,42043003,https://stackoverflow.com/a/42043003,https://raw.githubusercontent.com/pardeike/Harmony/master/docs/index.html
rsp/node-live-color,a49b7ee4ce59e6c39bca10771e7323101a5766a4,.html,43500104,https://stackoverflow.com/a/43500104,https://raw.githubusercontent.com/rsp/node-live-color/master/html/index.html
mckamey/doubleTap.js,1b40775c412630221c16a52c3f150e13813e2e04,.html,11057483,https://stackoverflow.com/a/11057483,https://raw.githubusercontent.com/mckamey/doubleTap.js/master/index.html
EamonNerbonne/a-vs-an,ba867812bd98698baf0e1a87c25a802c9ba29efb,.html,1288473,https://stackoverflow.com/a/1288473,https://raw.githubusercontent.com/EamonNerbonne/a-vs-an/master/A-vs-An/AvsAn-JsDemo/index.html
codenameone/CodenameOne,839ef8f07b73dad06e7227847802aa93f35887e0,.html,10646336,https://stackoverflow.com/a/10646336,https://raw.githubusercontent.com/codenameone/CodenameOne/master/CodenameOne/JavaDocOverview.html
jordanarseno/polysnapper,ed05cb5a9802f1022b5d1c64c018d515d6aa2f9d,.html,33338065,https://stackoverflow.com/a/33338065,https://raw.githubusercontent.com/jordanarseno/polysnapper/master/index.html
rsp/gh-pages-no-extension,417213dce016b373e7ffd6977e0a062266d8bd0c,.html,29200325,https://stackoverflow.com/a/29200325,https://raw.githubusercontent.com/rsp/gh-pages-no-extension/gh-pages/index.html
the-Arioch/Delphi-XmlLite,8c45ffa906c0526028f56b68d6169ea650301df5,.html,6942984,https://stackoverflow.com/q/6942984,https://raw.githubusercontent.com/the-Arioch/Delphi-XmlLite/master/Samples/Excel XML-SS Read Speed Test/OmniXML_TXmlDoc-MSXML6_XmlLite_Methods/Sheet1.html
zhoukekestar/webcomponents,eb80011b3842ae4b4a1eeb5687b972ce4c2011f5,.html,40814688,https://stackoverflow.com/q/40814688,https://raw.githubusercontent.com/zhoukekestar/webcomponents/master/components/template-mini/template-mini.html
Yankovsky/nouislider-angular,b2bb683d74ab4159b068f8f1d9d4f02e831fe457,.html,36306783,https://stackoverflow.com/q/36306783,https://raw.githubusercontent.com/Yankovsky/nouislider-angular/master/examples/multiple-sliders-binding/multiple-sliders-binding.html
matthewhughes/really-scrapable-web-app,056b2585d0334d24a5bbae2d8b587602547d5b05,.html,18301315,https://stackoverflow.com/q/18301315,https://raw.githubusercontent.com/matthewhughes/really-scrapable-web-app/master/app/templates/sixsorry.html
loretoparisi/dominant-colors-xmlhttprequest-example,b0dafb5bd84f06067f3e99000597026f46c6c137,.html,33312362,https://stackoverflow.com/q/33312362#comment55355519_33312362,https://raw.githubusercontent.com/loretoparisi/dominant-colors-xmlhttprequest-example/master/index.html
jwtk/jjwt,863d6361e159e007228cc992a9c2738ba61f4438,.java,40274325,https://stackoverflow.com/a/40274325,https://raw.githubusercontent.com/jwtk/jjwt/master/api/src/main/java/io/jsonwebtoken/JwtBuilder.java
jwtk/jjwt,82d4849441f7d72628ccf2d60e6dc2fa3d00d6fd,.java,40274325,https://stackoverflow.com/a/40274325,https://raw.githubusercontent.com/jwtk/jjwt/master/api/src/main/java/io/jsonwebtoken/JwtParser.java
XDean/Java-EX,223be38119649b64a13e703dd5ae2827cddecbd9,.java,30287201,https://stackoverflow.com/a/30287201,https://raw.githubusercontent.com/XDean/Java-EX/master/src/main/java/xdean/jex/util/reflect/AnnotationUtil.java
jsprit/jsprit,2f61d78aae2b1b870354e055a704ba3f8ae6d06d,.java,20412598,https://stackoverflow.com/a/20412598,https://raw.githubusercontent.com/jsprit/jsprit/master/jsprit-examples/src/main/java/com/graphhopper/jsprit/examples/BicycleMessenger.java
kamoljan/Nefete,a3a185a8a6015ac62fda5ad2ae33c02f662909c0,.java,22942327,https://stackoverflow.com/q/22942327,https://raw.githubusercontent.com/kamoljan/Nefete/master/nefete/src/main/java/org/kamol/nefete/AndroidModule.java
RoiEXLab/triplea,82fb5f11a02522e8db0286fb1f1ad837dcce14a4,.java,37370620,https://stackoverflow.com/a/37370620,https://raw.githubusercontent.com/RoiEXLab/triplea/master/game-core/src/main/java/games/strategy/triplea/ui/MapRouteDrawer.java
RoiEXLab/triplea,c57caf9bab1bc71788fcafe6d46bd3bbf7367cbf,.java,37370620,https://stackoverflow.com/a/37370620,https://raw.githubusercontent.com/RoiEXLab/triplea/master/game-core/src/test/java/games/strategy/triplea/ui/MapRouteDrawerTest.java
timabell/sqlHawk,9ba839194809ab3959064787c3e5f11102bea997,.java,10734824,https://stackoverflow.com/q/10734824,https://raw.githubusercontent.com/timabell/sqlHawk/master/src/uk/co/timwise/sqlhawk/db/SqlManagement.java
greenlaw110/Rythm,ded04f33bcc92aa0af4dc4c2d81bddb3956e6435,.java,30516728,https://stackoverflow.com/a/30516728,https://raw.githubusercontent.com/greenlaw110/Rythm/master/samples/demo_fo_SO_150529/src/main/java/com/mycompany/app/App.java
osmdroid/osmdroid,c23584b330dc6dbb11c393a5c292077a5740fa16,.java,40112165,https://stackoverflow.com/q/40112165,https://raw.githubusercontent.com/osmdroid/osmdroid/master/OpenStreetMapViewer/src/main/java/org/osmdroid/bugtestfragments/WeathForceActivity.java
graphhopper/jsprit,2f61d78aae2b1b870354e055a704ba3f8ae6d06d,.java,20412598,https://stackoverflow.com/a/20412598,https://raw.githubusercontent.com/graphhopper/jsprit/master/jsprit-examples/src/main/java/com/graphhopper/jsprit/examples/BicycleMessenger.java
orfjackal/dimdwarf,d96f1dfdbc85fe235c202c22915ff98b29b13884,.java,2844689,https://stackoverflow.com/a/2844689,https://raw.githubusercontent.com/orfjackal/dimdwarf/master/test-utils/src/main/java/net/orfjackal/dimdwarf/testutils/LowLatencyPipedWriter.java
orfjackal/dimdwarf,606894101f9d73c0ebdc32c2b1b118e6d23182a7,.java,2844689,https://stackoverflow.com/a/2844689,https://raw.githubusercontent.com/orfjackal/dimdwarf/master/test-utils/src/main/java/net/orfjackal/dimdwarf/testutils/LowLatencyPipedOutputStream.java
phax/ph-schematron,96e6a6455ffc1ab658d48508d0ff4bc86691306f,.java,32784781,https://stackoverflow.com/q/32784781,https://raw.githubusercontent.com/phax/ph-schematron/master/ph-schematron/src/test/java/com/helger/schematron/supplementary/IssueSO32784781Test.java
bleeding182/samples,aa983d9adf04c43db4e4cb26444dd6e6ae9fd000,.java,34590765,https://stackoverflow.com/a/34590765,https://raw.githubusercontent.com/bleeding182/samples/master/SpinningStar/app/src/main/java/at/bleeding182/samples/spinningstar/RectProgressDrawable.java
bleeding182/samples,d869863ba21de2b2d5a44d50dba95a14b709a805,.java,34590765,https://stackoverflow.com/a/34590765,https://raw.githubusercontent.com/bleeding182/samples/master/SpinningStar/app/src/main/java/at/bleeding182/samples/spinningstar/CircleProgressDrawable.java
nodatime/tzvalidate,ea4ca3676bec51e733e383b2c686df64392212ff,.java,31626356,https://stackoverflow.com/q/31626356,https://raw.githubusercontent.com/nodatime/tzvalidate/master/java/org/nodatime/tzvalidate/IcuDump.java
optimaize/soapworks,b3591d3760eda47c8be1189f90bfa6866379d196,.java,28234303,https://stackoverflow.com/q/28234303,https://raw.githubusercontent.com/optimaize/soapworks/master/server/implcommon/src/main/java/com/optimaize/anythingworks/server/implcommon/soap/RequestDataExtractor.java
eurosecom/Attendance,68768d3be03056acb22b97fa8f729a6084ae78a2,.java,41137626,https://stackoverflow.com/a/41137626,https://raw.githubusercontent.com/eurosecom/Attendance/master/app/src/main/java/com/eusecom/attendance/fragment/LiveFragment.java
evernote/android-job,25e782744fb6904358d139932f0cb5c6696fcaf4,.java,32079407,https://stackoverflow.com/q/32079407,https://raw.githubusercontent.com/evernote/android-job/master/library/src/main/java/com/evernote/android/job/v21/PlatformJobService.java
hgoebl/simplify-java,c9e1e9eaf43061533be91984813775c45762b9c9,.java,34010298,https://stackoverflow.com/q/34010298,https://raw.githubusercontent.com/hgoebl/simplify-java/master/src/test/java/com/goebl/simplify/GpsLocationTest.java
oliot-tsd/tsd-heroku,0600c6addaac5b43ff9cb7407d3b33d37d5057cb,.java,46023866,https://stackoverflow.com/q/46023866,https://raw.githubusercontent.com/oliot-tsd/tsd-heroku/master/src/main/java/org/oliot/heroku/tsd/TsdApplication.java
vpac-innovations/rsa,cdf6b1158cab73d0729625e22e2bf7573f365976,.java,37477119,https://stackoverflow.com/q/37477119,https://raw.githubusercontent.com/vpac-innovations/rsa/akka-workers/src/storagemanager/src/main/java/org/vpac/ndg/storage/PostgreSQLCustomDialect.java
centic9/jgit-cookbook,d55964739d16c86fcf8c83ada24a63670ad1c41e,.java,17979660,https://stackoverflow.com/q/17979660,https://raw.githubusercontent.com/centic9/jgit-cookbook/master/src/main/java/org/dstadler/jgit/unfinished/PullRemoteRepository.java
greenlaw110/java-tool,4ddb91fc4ba9ca5443ddcd83d57544c1629e021a,.java,36880692,https://stackoverflow.com/q/36880692,https://raw.githubusercontent.com/greenlaw110/java-tool/master/src/main/java/org/osgl/util/IO.java
XinyueZ/brightnessdemo,352b0674912d04782c9f386d7c2e5850f2dca013,.java,14101669,https://stackoverflow.com/q/14101669,https://raw.githubusercontent.com/XinyueZ/brightnessdemo/master/app/src/main/java/com/schautup/brightness/BrightnessRefreshActivity.java
suragch/mongol-library,d17ce96898ef4102315f59153a681450a3e74cf7,.java,42390378,https://stackoverflow.com/q/42390378,https://raw.githubusercontent.com/suragch/mongol-library/master/mongol-library/src/main/java/net/studymongolian/mongollibrary/MongolTextView.java
codenameone/CodenameOne,89849acad092dbeeb61494309c935762bb34e5ca,.java,48483465,https://stackoverflow.com/a/48483465,https://raw.githubusercontent.com/codenameone/CodenameOne/master/CodenameOne/src/com/codename1/ui/validation/Validator.java
